TIME,ITERATIONS,EDGE_COVERAGE,BLOCK_COVERAGE,INPUT
1701474509,200805,2119.00,828.00,392B
1701474513,201180,2121.00,829.00,1ECA
1701474517,201498,2122.00,829.00,305F
1701474523,201973,2123.00,829.00,EB
1701474523,201978,2124.00,829.00,67
1701474524,202044,2125.00,829.00,C59E
1701474539,203288,2128.00,829.00,5B5D
1701474539,203323,2129.00,829.00,9E
1701474554,204494,2130.00,829.00,FA
1701474556,204704,2131.00,829.00,3181
1701474558,204870,2133.00,829.00,35
1701474566,205488,2134.00,829.00,E07C
1701474567,205596,2135.00,829.00,81
1701474568,205661,2136.00,829.00,2D
1701474574,206198,2137.00,829.00,2D
1701474614,209348,2138.00,829.00,36
1701474627,210423,2139.00,829.00,30
1701474639,211506,2141.00,829.00,39
1701474653,212711,2142.00,829.00,4041
1701474668,213932,2143.00,829.00,41BE
1701474672,214291,2144.00,829.00,03CF
1701474680,214896,2145.00,829.00,3934
1701474686,215399,2146.00,829.00,C7
1701474688,215512,2147.00,829.00,323E
1701474730,218759,2148.00,829.00,DEAF
1701474737,219389,2149.00,829.00,3E
1701474741,219665,2150.00,829.00,38
1701474759,221174,2151.00,829.00,BC
1701474810,225426,2152.00,829.00,30
1701474829,227056,2154.00,829.00,2D
1701474835,227455,2155.00,829.00,33
1701474847,228505,2156.00,829.00,2DBE
1701474849,228733,2157.00,829.00,3901
1701474853,228994,2158.00,829.00,03
1701474860,229636,2160.00,829.00,398E
1701474893,232376,2163.00,830.00,37
1701474921,234598,2164.00,830.00,33
1701474922,234744,2166.00,830.00,35C1
1701474925,234962,2167.00,830.00,413E
1701474931,235491,2168.00,830.00,4E
1701474939,236096,2169.00,830.00,311E
1701474956,237467,2170.00,830.00,4A
1701474961,237833,2171.00,830.00,2169
1701474980,239296,2173.00,830.00,5161
1701474983,239530,2174.00,830.00,41
1701474997,240634,2175.00,830.00,BEAC
1701475006,241389,2177.00,831.00,2D
1701475007,241460,2178.00,831.00,2D47
1701475012,241854,2179.00,831.00,14
1701475016,242134,2180.00,831.00,0F
1701475020,242556,2181.00,831.00,4129
1701475022,242645,2182.00,831.00,D7
1701475022,242714,2183.00,831.00,32
1701475042,244394,2185.00,831.00,22EB
1701475056,245519,2186.00,831.00,5B0C
1701475079,247372,2187.00,831.00,4149
1701475114,249879,2188.00,831.00,41C8
1701475129,251067,2189.00,831.00,394E
1701475154,252939,2190.00,831.00,43
1701475159,253334,2191.00,831.00,2D
1701475168,254132,2192.00,831.00,D1
1701475172,254448,2193.00,831.00,30CE
1701475173,254507,2194.00,831.00,3741
1701475195,256357,2195.00,831.00,86
1701475223,258779,2196.00,831.00,44
1701475254,261167,2197.00,831.00,F02D
1701475270,262419,2198.00,831.00,0272
1701475293,264096,2199.00,831.00,34
1701475326,266639,2200.00,831.00,3999
1701475356,269107,2201.00,831.00,4941
1701475370,270082,2202.00,831.00,313E
1701475373,270286,2206.00,833.00,2D
1701475373,270297,2207.00,833.00,3947
1701475396,272213,2208.00,833.00,E071
1701475397,272300,2209.00,833.00,BE3D
1701475406,273132,2210.00,833.00,5B22
1701475420,274230,2211.00,833.00,350B
1701475430,275054,2212.00,833.00,39BE
1701475454,276940,2213.00,833.00,01AE
1701475462,277611,2214.00,833.00,E4BE
1701475618,289736,2215.00,833.00,4639
1701475625,290272,2216.00,833.00,38C1
1701475648,292158,2217.00,833.00,3331
1701475693,295869,2218.00,833.00,E0
1701475703,296641,2219.00,833.00,54
1701475719,297877,2222.00,835.00,59
1701475719,297880,2225.00,837.00,0CBE
1701475733,298984,2231.00,841.00,C7BE
1701475747,300054,2232.00,841.00,3851
1701475768,301782,2233.00,841.00,1D
1701475768,301786,2234.00,841.00,DE
1701475782,302938,2235.00,841.00,4E
1701475810,305225,2236.00,841.00,6BFE
1701475860,309398,2238.00,841.00,FF
1701475870,310196,2240.00,841.00,3541
1701475878,310868,2242.00,842.00,8E96
1701475887,311649,2245.00,843.00,31
1701475898,312533,2246.00,843.00,35C9
1701475915,313968,2247.00,843.00,4F
1701475926,314780,2248.00,843.00,E7
1701475929,315115,2249.00,843.00,3141
1701475952,316887,2250.00,843.00,7B
1701475983,319306,2251.00,843.00,7B41
1701476030,323247,2252.00,843.00,423A
1701476051,324936,2254.00,844.00,33
1701476069,326336,2255.00,844.00,549C
1701476069,326354,2256.00,844.00,38
1701476078,326979,2257.00,844.00,2D
1701476111,329312,2259.00,844.00,2241
1701476161,333038,2260.00,844.00,4C11
1701476180,334414,2261.00,844.00,41FF
1701476181,334453,2262.00,844.00,32
1701476186,334897,2263.00,844.00,DF
1701476200,335941,2264.00,844.00,31
1701476210,336808,2265.00,844.00,02
1701476221,337741,2266.00,844.00,393E
1701476239,339184,2267.00,844.00,38
1701476282,342636,2268.00,844.00,6E4C
1701476294,343648,2269.00,844.00,39
1701476333,346924,2271.00,844.00,39
1701476338,347346,2272.00,844.00,41
1701476338,347350,2273.00,844.00,3181
1701476361,349284,2274.00,844.00,32
1701476361,349346,2275.00,844.00,7B
1701476407,353098,2276.00,844.00,BA93
1701476453,356773,2277.00,844.00,39
1701476459,357253,2278.00,844.00,BEC0
1701476477,358773,2279.00,844.00,DFB3
1701476490,359781,2281.00,844.00,2D41
1701476493,360060,2282.00,844.00,31C1
1701476595,368125,2283.00,844.00,E4
1701476595,368157,2285.00,844.00,2647
1701476631,371066,2286.00,844.00,3901
1701476651,372684,2287.00,844.00,4A
1701476681,374541,2288.00,844.00,B1
1701476690,375231,2289.00,844.00,B9
1701476712,376995,2291.00,844.00,2D45
1701476718,377426,2293.00,844.00,5B33
1701476737,378975,2294.00,844.00,49
1701476807,384626,2295.00,844.00,B6C6
1701476820,385626,2296.00,844.00,026E
1701476896,391242,2297.00,844.00,3731
1701476945,395094,2298.00,844.00,CE3E
